PlantYear,Cross,Female,Male,Location,Crop,Plot,Rep,Planted,Survival,Stool,Stalk,Height,Dia,PlotWeight,Brix,TRS,Fiber,Moisture,Pol. Reading,Purity,Sucrose %,MD Index,Spec Residual Outlier,Bu Wt,Bustalks,SW
2020,CP18-1342,Ho13-739,HoL15-508,NI,0,26,1,32,30,28,121,109,17.2,205,14.87165985,140.4189467,11.24765854,75.26229858,45.71228027,71.70235791,10.85021389,0.202036367,NO,6.25,,
2020,CP18-1618,HoCP14-897,HoCP14-830,NI,0,27,1,32,31,29,139,134,16.56,140,16.02185364,160.2337039,10.18684692,74.84691772,51.2747879,74.25652414,12.1057805,0.18312447,NO,7.5,,
2020,CP18-1330,HoCP15-996,HoCP14-885,NI,0,28,1,32,28,27,134,144,20.46,190,14.74905548,131.6037349,10.69585266,75.57008057,43.81048584,69.32965031,10.40467783,0.209991818,NO,9.45,,
2020,CP18-1176,Ho13-739,Ho13-708,NI,0,29,1,32,32,26,124,118,20.38,170,16.67498627,169.7087706,11.35113678,73.25546875,54.11003876,75.06312738,12.73613219,0.175706846,NO,6.65,,
2020,CP18-0198,L13-257,L12-201,NI,0,30,1,32,30,30,147,128,19.52,85,17.26658783,192.0467734,10.68005219,73.50906372,59.41911316,79.3818092,13.94674734,0.268274636,NO,6.7,,
2020,CP18-1324,Ho13-739,Ho11-573,NI,0,31,1,32,30,30,185,136,19.4,175,17.69568634,188.7284805,11.37191391,72.70701904,59.41381454,77.29228384,13.91710713,0.200869374,NO,7.5,,
2020,CP18-1182,HoCP14-830,Ho13-708,NI,0,32,1,32,32,32,207,143,22.12,175,17.78494873,183.2839545,11.34514923,72.53480225,58.46855164,75.64863535,13.68986401,0.202289037,NO,9.9,,
2020,CP18-1043,HoCP14-826,Ho12-630,NI,0,33,1,32,31,31,179,137,23.28,115,18.34306793,197.4071525,11.61783676,71.71843262,62.13167572,77.73431015,14.50875482,0.202903589,NO,11.85,,
2020,XL16-002,L07-057,L99-233,NI,0,34,1,32,30,30,194,144,16.54,165,17.94364014,199.0616909,10.9985405,72.6236145,61.84578705,79.25050193,14.46964881,0.204159897,NO,6.2,,
2020,XL16-188,L05-457,HOCP96-540,NI,0,35,1,32,32,28,188,144,17.82,200,16.92118835,177.3907133,11.71112747,72.94776611,55.99649811,76.46110498,13.16487828,0.204190326,NO,8.45,,
2020,XL16-326,HOCP01-517,HOCP96-540,NI,0,36,1,32,31,30,156,162,17.46,190,18.3201828,204.5233076,12.25189819,71.00457153,63.51329422,79.57088797,14.83301465,0.196979307,NO,7.9,,
2020,XL17-211,CP83-644,HO11-532,NI,0,37,1,32,32,31,188,185,18.62,165,16.7816452,167.1814453,12.14816818,72.60760498,53.76937485,74.07927157,12.64959604,0.173831239,NO,9.55,,
2020,XL17-226,LCP81-010,HO13-705,NI,0,38,1,32,32,32,189,195,20.84,245,19.25161133,221.9829906,12.63777313,70.16827393,68.45558929,81.2471409,15.91551113,0.237885712,NO,10.7,,
2020,CP18-1921 POLY,Ho16-666,Poly18-4,NI,0,39,1,32,32,32,174,173,21,100,17.69202118,199.3094658,10.2587822,73.21506348,61.50871658,80.03554586,14.40806902,0.217435984,NO,10.1,,
2020,HB 19-3031,Ho18-9248,HoCP14-802,NI,0,40,1,32,32,31,177,173,17.86,180,17.978302,201.0340048,12.10093918,71.6342041,62.29114914,79.65411032,14.57143358,0.176537531,NO,8.4,,
2020,CP18-0651,HoCP16-685,HoL15-993,NI,0,41,1,32,31,30,177,159,21.42,95,17.25370789,174.647621,12.08375931,72.3043335,55.9527359,74.81121964,13.13392689,0.213049122,NO,9.6,,
2020,CP18-0489,HoCP16-685,Ho12-630,NI,0,42,1,32,32,31,187,171,20.74,340,17.67364349,187.6208976,12.51731567,71.69642334,59.16038895,77.06667712,13.85919938,0.210953495,NO,11.85,,
2020,CP18-0966,Ho13-708,Ho15-930,NI,0,43,1,32,32,30,179,140,21.24,365,19.7105896,226.2570625,11.48677368,70.61050415,70.0404129,81.01105824,16.24760451,0.237743133,NO,7.45,,
2020,CP18-1884,Ho13-739,HoCP14-885,NI,0,44,1,32,32,30,169,155,20.82,195,17.94981384,189.3270034,11.59816284,72.24034424,59.92041779,76.75461998,14.01876944,0.260718606,NO,9.15,,
2020,CP18-1417,Ho16-680,Ho07-613,NI,0,45,1,32,31,29,171,181,21.5,230,19.18858643,216.0721062,11.66754456,71.05042725,67.17404175,80.01246418,15.62233861,0.184817469,NO,12.5,,
2020,CP18-1394,Ho15-972,HoCP14-885,NI,0,46,1,32,32,31,170,152,20.26,205,19.51573029,222.6663019,11.83598557,70.58603516,69.01092529,80.69399633,16.02401895,0.180623028,NO,9.15,,
2020,CP18-1901 POLY,Ho07-613,Poly18-3,NI,0,47,1,32,32,31,189,166,18.42,230,19.33925476,217.3209884,10.75021133,71.44602661,67.66147614,79.90666673,15.72418583,0.201738655,NO,10.2,,
2020,HB 17-3183,Ho16-9068,HoCP12-650,NI,0,48,1,32,32,30,178,151,17.02,320,18.70862274,209.3098044,11.73233414,70.92234497,65.07106781,79.68081604,15.16844318,0.216886785,NO,7.15,,
2020,HB 17-3208,HoCP14-902,Ho16-9061,NI,0,49,1,21,20,19,139,154,19.46,30,18.90836487,215.7257002,10.20311356,72.26999512,66.66416168,80.69138195,15.52481901,0.226233673,NO,7.55,,
2020,CP18-1611,HoCP14-831,Ho11-573,NI,0,50,1,32,32,30,180,162,18.4,100,18.35001984,191.0274877,12.16936111,71.41169434,60.87194824,76.12684365,14.21411354,0.190571895,NO,9.4,,
2020,CP18-0661,HoCP16-685,HoCP14-897,NI,0,1,2,32,30,21,85,135,21.46,195,15.5535553,143.9916112,10.5929985,74.9913147,47.3960762,70.86030905,11.21445411,0.262557695,NO,7.9,,
2020,CP18-0994,HoCP14-830,HoL15-501,NI,0,2,2,32,32,30,161,131,19.32,170,17.41467438,178.9968343,10.92896881,73.14830322,57.05708313,75.52497285,13.38293457,0.24176018,NO,8.1,,
2020,CP18-0283,Ho16-617,L12-201,NI,0,3,2,32,32,30,132,107,20.12,160,16.14848175,157.7727962,10.76947861,74.4984314,50.97605896,73.20169816,12.02813438,0.207226926,NO,6.45,,
2020,CP18-0515,HoCP16-685,L12-201,NI,0,4,2,32,32,31,143,128,19.44,140,16.13721924,166.2845151,10.9586998,73.92710571,52.63686371,75.64335227,12.42066604,0.204455765,NO,7.95,,
2020,CP18-0869,HoL15-501,HoCP96-540,NI,0,5,2,32,31,29,135,111,22.22,155,17.78728027,187.8814898,9.691498566,73.70552368,59.38518906,76.8236871,13.90433151,0.255439968,NO,7.25,,
2020,CP18-0194,L09-112,L12-201,NI,0,6,2,32,32,30,170,172,18.68,225,18.67854462,201.0724121,11.07640762,71.78955078,63.38115311,77.74773666,14.77665751,0.225521656,NO,8.5,,
2020,CP18-0644,Ho13-739,HoL15-993,NI,0,7,2,32,31,28,143,138,20.7,175,18.31933136,194.6239124,10.31407547,72.5975647,61.54089355,77.10371845,14.37243522,0.252813374,NO,7.4,,
2020,CP18-0991,Ho13-708,HoL15-501,NI,0,8,2,32,32,32,128,143,18.84,70,17.15183716,173.1279256,10.75960846,73.53505249,55.49882507,74.68105441,13.0336635,0.208729008,NO,8.05,,
2020,CP18-1008,Ho15-963,HoCP15-506,NI,0,9,2,32,30,28,149,124,17.46,125,17.79177551,192.69387,11.84933395,72.33179321,60.3478241,78.04760281,14.12941812,0.222064556,NO,6.25,,
2020,CP18-0968,HoCP14-826,Ho15-930,NI,0,10,2,32,32,30,170,170,19.38,130,18.8007019,205.219823,11.17024002,71.5635498,64.39855194,78.43622709,15.00500613,0.235445092,NO,10.4,,
2020,CP18-1425,Ho16-601,Ho07-613,NI,0,11,2,32,30,30,119,122,21.6,135,14.65690765,126.5317165,11.11391678,75.45650024,42.68656921,68.00456778,10.14205251,0.23740833,NO,8.7,,
2020,CP18-0397,HoCP14-823,HoCP04-838,NI,0,12,2,32,31,30,136,102,17.72,110,15.05827332,136.6283177,11.56205444,74.50484009,45.23698807,70.01719574,10.7281616,0.239785873,NO,5.1,,
2020,CP18-1039,HoCP14-885,Ho12-630,NI,0,13,2,32,32,30,161,104,23.64,145,17.27748566,185.0018066,11.20868225,73.25470581,58.03989029,77.48630756,13.62231522,0.227114541,NO,10.6,,
2020,CP18-1395,Ho15-985,HoCP14-885,NI,0,14,2,32,31,30,154,138,20.4,290,18.32458191,213.028422,10.80059586,72.35786133,65.21361542,81.67975033,15.22978928,0.240478547,NO,7.25,,
2020,CP18-1042,Ho16-600,Ho12-630,NI,0,15,2,31,29,26,127,144,22.62,290,18.18276978,208.6885335,10.18378906,72.85011597,64.12942505,81.00333039,14.98678004,0.258401401,NO,10.6,,
2020,CP18-1612,HoCP15-996,Ho11-573,NI,0,16,2,32,31,32,180,150,23.6,150,15.77821808,129.9162829,10.95225296,74.66482544,44.95264435,66.18110687,10.62520699,0.234779963,NO,9.9,,
2020,CP18-1786,Ho13-739,HoCP14-885,NI,0,17,2,31,31,28,122,108,19.1,70,16.22098236,146.4358712,10.56304626,74.30619507,48.84766769,69.80813156,11.52201893,0.306028118,NO,6.8,,
2020,CP18-0270,L14-282,HoCP09-804,NI,0,18,2,32,32,32,190,138,19.36,250,16.82511749,165.8724876,10.5846138,74.04193726,53.57530212,73.60610279,12.60135794,0.244272385,NO,7.25,,
2020,CP18-0517,Ho15-964,L12-201,NI,0,19,2,32,32,29,146,134,20.86,235,15.91052399,153.6104115,10.44007416,74.91278076,49.80740738,72.67390783,11.76544654,0.261616453,NO,8.35,,
2020,CP18-1387,Ho12-615,HoCP14-885,NI,0,20,2,32,31,27,148,119,19.34,200,15.18454285,140.7427337,10.02751007,75.8253479,46.22538376,70.91067962,10.95617064,0.260893136,NO,7.1,,
2020,CP18-1041,Ho13-708,Ho12-630,NI,0,21,2,32,32,32,150,160,20.98,235,19.52707977,225.7736033,12.24291763,70.35272827,69.65126801,81.39090621,16.17180898,0.273889277,NO,10.35,,
2020,CP18-1576,HoCP14-826,HoCP14-885,NI,0,22,2,32,32,29,125,151,21.42,175,18.87560272,204.4529836,11.73613281,71.26694946,64.36219025,78.05261943,14.99110786,0.250304876,NO,8.7,,
2020,CP18-1596,Ho15-972,Ho16-609,NI,0,23,2,32,31,30,176,158,16.68,100,17.84742737,186.0826167,11.31947479,72.66693726,59.11951447,76.2003892,13.83815629,0.24575491,NO,7.75,,
2020,CP18-1015,Ho14-809,Ho11-512,NI,0,24,2,32,31,27,106,128,18.64,65,18.17563782,202.3546748,12.02140656,71.65031128,62.85809326,79.43135156,14.69017707,0.261191976,NO,7.8,,
2020,CP18-0372,L14-282,L12-201,NI,0,25,2,32,31,31,158,139,18.88,285,17.38297424,171.6557329,10.91404877,73.35552368,55.55406189,73.68064747,13.03235611,0.265140572,NO,7.65,,
2020,CP18-1342,Ho13-739,HoL15-508,NI,0,26,2,32,29,29,134,134,19.34,190,17.66135559,181.2019903,11.89994659,72.19778442,57.86762619,75.43949012,13.55714364,0.263585978,NO,7.9,,
2020,CP18-1618,HoCP14-897,HoCP14-830,NI,0,27,2,32,32,31,164,146,17.6,120,16.61179047,160.0631751,11.13653946,73.60834961,52.11094666,72.58650292,12.2692421,0.235814389,NO,6.55,,
2020,CP18-1330,HoCP15-996,HoCP14-885,NI,0,28,2,32,31,31,173,135,21.94,110,16.46219788,145.6644934,11.47565231,73.83578491,49.04810333,68.98948022,11.55622819,0.248541312,NO,8.7,,
2020,CP18-1176,Ho13-739,Ho13-708,NI,0,29,2,32,32,31,133,132,19.32,105,16.96452789,170.4024818,10.91797791,73.62921753,54.67902756,74.45617786,12.85250954,0.251558534,NO,7.85,,
2020,CP18-0198,L13-257,L12-201,NI,0,30,2,32,32,31,145,140,19.72,150,18.7171051,204.7280752,9.388928223,73.08510742,64.17028046,78.53895993,14.95785239,0.253546631,NO,7.65,,
2020,CP18-1324,Ho13-739,Ho11-573,NI,0,31,2,32,31,31,153,116,17.34,100,18.84685516,209.8198841,12.00519714,71.0335083,65.38872528,79.42949681,15.23232238,0.24976576,NO,5.95,,
2020,CP18-1182,HoCP14-830,Ho13-708,NI,0,32,2,32,31,29,163,159,21.52,205,18.32975464,200.0048103,11.5021347,71.7685791,62.62839127,78.41768532,14.62568073,0.205603093,NO,11.6,,
2020,CP18-1043,HoCP14-826,Ho12-630,NI,0,33,2,32,31,30,162,169,23.02,240,18.40846405,208.734086,11.48251114,71.58002319,64.48886871,80.37156841,15.05446809,0.195173226,NO,12.8,,
2020,XL16-002,L07-057,L99-233,NI,0,34,2,32,31,28,145,152,18.66,130,17.46511078,182.3464665,11.25846786,72.87573242,57.79747009,76.26580466,13.55334894,0.235766857,NO,6.6,,
2020,XL16-188,L05-457,HOCP96-540,NI,0,35,2,32,32,32,195,158,17.5,170,17.18342438,186.7278356,11.94388809,72.46143799,58.23947906,78.21321648,13.6752502,0.211169736,NO,7.6,,
2020,XL16-326,HOCP01-517,HOCP96-540,NI,0,36,2,32,31,24,123,135,21.92,170,15.28412628,135.0186379,10.61745224,75.30216064,45.24525833,68.92316734,10.71892576,0.236501421,NO,8,,
2020,XL17-211,CP83-644,HO11-532,NI,0,37,2,32,31,29,159,158,24.06,120,15.16247711,123.8153809,9.933027649,75.74334106,42.87292862,65.8703753,10.16262065,0.266114159,NO,10.65,,
2020,XL17-226,LCP81-010,HO13-705,NI,0,38,2,32,30,30,164,136,18.1,165,16.38031006,149.7981144,11.69773026,73.63115234,49.74385071,70.34488916,11.72465537,0.253114668,NO,7.1,,
2020,CP18-1921 POLY,Ho16-666,Poly18-4,NI,0,39,2,32,30,31,137,132,20.6,300,15.93265839,153.43952,10.01412582,75.19645386,49.80612946,72.56359445,11.76393051,0.241149675,NO,8.85,,
2020,HB 19-3031,Ho18-9248,HoCP14-802,NI,0,40,2,32,30,28,178,130,19.4,140,15.62277679,147.5264527,11.96442337,73.96896362,48.19126129,71.70686941,11.39893845,0.246416278,NO,6.6,,
2020,CP18-0651,HoCP16-685,HoL15-993,NI,0,41,2,32,30,31,126,140,20.06,220,15.58479004,130.7912223,10.85669861,74.92531738,44.84667206,66.90469618,10.6096969,0.240623794,NO,8.1,,
2020,CP18-0489,HoCP16-685,Ho12-630,NI,0,42,2,32,31,31,138,116,19.96,170,16.87736664,175.7866247,10.74930191,73.7026123,55.61357498,76.15114869,13.07755521,0.249120833,NO,7.1,,
2020,CP18-0966,Ho13-708,Ho15-930,NI,0,43,2,32,31,30,107,120,19.8,170,16.94210815,163.4846163,11.15129547,73.27625732,53.27710724,72.65087966,12.52430817,0.232003877,NO,6.05,,
2020,CP18-1884,Ho13-739,HoCP14-885,NI,0,44,2,32,32,31,109,112,19.12,175,16.8529541,161.8850243,8.893943024,75.08232422,52.82828903,72.45040641,12.42402402,0.264395566,NO,6.85,,
2020,CP18-1417,Ho16-680,Ho07-613,NI,0,45,2,32,31,31,137,133,20.52,125,16.40775909,154.8404135,10.75743637,74.02307129,50.77900696,71.67939107,11.96710211,0.234227343,NO,7.55,,
2020,CP18-1394,Ho15-972,HoCP14-885,NI,0,46,2,32,31,31,163,148,19.4,135,15.89794617,150.0524263,11.22948456,74.37595215,49.08864975,71.68603985,11.59634239,0.246464616,NO,8.65,,
2020,CP18-1901 POLY,Ho07-613,Poly18-3,NI,0,47,2,32,32,32,162,182,19.98,160,18.77891083,205.7593617,11.18332748,71.52345581,64.47227478,78.62541412,15.02376438,0.220658343,NO,11.35,,
2020,HB 17-3183,Ho16-9068,HoCP12-650,NI,0,48,2,32,31,30,169,160,17.66,160,17.49745026,179.9071306,11.47091827,72.55637817,57.36262512,75.54050895,13.44931274,0.240901573,NO,9.95,,
2020,HB 17-3208,HoCP14-902,Ho16-9061,NI,0,49,2,32,,0,0,,,0,,0,,,,,,,,,,
2020,CP18-1611,HoCP14-831,Ho11-573,NI,0,50,2,32,,0,0,,,0,,0,,,,,,,,,,
2020,CP18-0661,HoCP16-685,HoCP14-897,NI,1,1,1,32,11,15,79,148.9,19.85,55,17.55386047,178.8572068,13.90697479,71.17044067,57.23963547,75.11616989,13.41687878,0.27420352,NO,8.1,,
2020,CP18-0994,HoCP14-830,HoL15-501,NI,1,2,1,32,23,24,139,161.3,21.6,165,20.13724365,219.6641221,13.59151611,69.00894775,69.39807129,78.40337105,16.06497964,0.205667424,NO,14.4,,
2020,CP18-0283,Ho16-617,L12-201,NI,1,3,1,32,20,24,152,147.2,20.74,120,19.2981842,216.1160592,12.48371201,70.80270386,67.35558319,79.73062023,15.65622336,0.214199477,NO,10.2,,
2020,CP18-0515,HoCP16-685,L12-201,NI,1,4,1,32,15,24,137,197,22.12,160,17.86329346,186.0945557,11.8802124,71.99445801,59.14605713,76.1611226,13.84332096,0.198984616,NO,17.25,,
2020,CP18-0869,HoL15-501,HoCP96-540,NI,1,5,1,32,19,22,155,177.6,20.26,185,20.00927124,216.015278,12.09576187,70.15400391,68.46147156,77.88882627,15.85812545,0.20593743,NO,11.25,,
2020,CP18-0194,L09-112,L12-201,NI,1,6,1,32,25,24,192,211.3,25.27,250,18.63526459,191.6778103,12.15708389,71.39577637,61.44059372,75.55811194,14.32722492,0.173609822,NO,14.95,,
2020,CP18-0644,Ho13-739,HoL15-993,NI,1,7,1,32,28,24,154,186.1,22.1,210,20.0741745,220.6726115,12.26854553,69.796698,69.49996948,78.78958292,16.09355227,0.229661652,NO,14.1,,
2020,CP18-0991,Ho13-708,HoL15-501,NI,1,8,1,32,23,18,87,162.3,24.56,175,20.81616821,234.2528394,12.29901505,69.40391235,73.42629242,79.98028618,16.94061454,0.220979678,NO,15.9,,
2020,CP18-1008,Ho15-963,HoCP15-506,NI,1,9,1,32,19,20,126,194.5,21.33,130,19.61696167,217.3111918,12.77278595,70.09493408,68.09874725,79.17738512,15.80441106,0.232268492,NO,10.95,,
2020,CP18-0968,HoCP14-826,Ho15-930,NI,1,10,1,32,22,18,116,143.3,23.16,110,21.30796509,240.1883512,11.77803802,69.2729187,75.42617035,80.06631626,17.35950122,0.198355521,NO,12.8,,
2020,CP18-1425,Ho16-601,Ho07-613,NI,1,11,1,31,23,29,245,240.8,21.58,305,18.35228577,188.8747706,13.72181549,70.53776855,60.44673157,75.58490897,14.11466828,0.192424936,NO,16.7,,
2020,CP18-0397,HoCP14-823,HoCP04-838,NI,1,12,1,32,32,30,244,236.7,18.43,505,20.10727692,226.1257271,14.66049347,68.12188721,70.6480484,79.94626918,16.35674484,0.228722273,NO,15.65,,
2020,CP18-1039,HoCP14-885,Ho12-630,NI,1,13,1,32,29,28,207,203.5,22.46,395,20.3743454,228.22508,13.00261841,68.97277222,71.49871063,79.74347986,16.53195697,0.249664194,NO,18.2,,
2020,CP18-1395,Ho15-985,HoCP14-885,NI,1,14,1,32,31,27,185,208.5,20.49,260,20.08816986,224.7239153,12.77321777,69.40681152,70.33592224,79.67624445,16.28600807,0.224126637,NO,17.2,,
2020,CP18-1042,Ho16-600,Ho12-630,NI,1,15,1,30,25,19,153,216,24.6,310,20.74086914,237.8009059,11.68327408,69.7710022,74.01896667,80.94876993,17.08372703,0.190485589,NO,18.65,,
2020,CP18-1612,HoCP15-996,Ho11-573,NI,1,16,1,32,16,16,151,167.1,20.91,200,18.23404236,182.8444422,13.65285492,70.94920044,59.06519699,74.37852035,13.79989914,0.129280345,NO,19.85,,
2020,CP18-1786,Ho13-739,HoCP14-885,NI,1,17,1,32,20,20,210,174.8,20.77,235,18.9825119,199.4905751,11.69948883,71.48353271,63.53766632,76.57914127,14.79141054,0.17328632,NO,13.35,,
2020,CP18-0270,L14-282,HoCP09-804,NI,1,18,1,32,27,26,202,387.6,21.03,235,19.91002655,206.2668607,12.03830795,70.3944397,66.34770966,75.89716862,15.37598095,0.21075031,NO,11.15,,
2020,CP18-0517,Ho15-964,L12-201,NI,1,19,1,32,25,26,164,187.4,22.38,260,20.2212738,228.8801923,12.91748657,69.02617798,71.38430786,80.27904535,16.51794925,0.198853105,NO,17.35,,
2020,CP18-1387,Ho12-615,HoCP14-885,NI,1,20,1,27,24,23,167,201.8,21.98,310,19.93995819,224.7117519,11.5869278,70.34708862,70.09653473,80.05345728,16.24238327,0.183494859,NO,12.2,,
2020,CP18-1041,Ho13-708,Ho12-630,NI,1,21,1,32,31,28,163,201.5,23.54,160,19.80727539,219.4822661,12.12013702,70.24006348,68.83597565,79.19188204,15.96065913,0.169793275,NO,13.35,,
2020,CP18-1576,HoCP14-826,HoCP14-885,NI,1,22,1,32,26,23,148,169.5,20.7,180,18.9638382,198.294617,12.28561172,70.93171997,63.2697525,76.33822497,14.73037208,0.142862589,NO,13.1,,
2020,CP18-1596,Ho15-972,Ho16-609,NI,1,23,1,32,25,24,213,176.7,21.69,195,19.82767639,215.3747733,13.44978485,69.31630859,68.04456329,78.1930567,15.77558349,0.189676466,NO,13.8,,
2020,CP18-1015,Ho14-809,Ho11-512,NI,1,24,1,32,26,18,134,203.4,20.38,195,20.32183685,232.8202849,13.45511169,68.83190918,72.33816528,80.9091283,16.73038369,0.228193866,NO,17.35,,
2020,CP18-0372,L14-282,L12-201,NI,1,25,1,31,19,22,142,203.8,22.55,225,19.52949677,209.3494749,12.81411591,70.00592651,66.36568451,77.54103012,15.40877229,0.192808973,NO,16.95,,
2020,CP18-1342,Ho13-739,HoL15-508,NI,1,26,1,32,19,20,124,166,20.51,95,20.08416443,216.4126873,12.69534302,69.6763855,68.66041565,77.79527891,15.89836373,0.242520265,NO,10.15,,
2020,CP18-1618,HoCP14-897,HoCP14-830,NI,1,27,1,32,26,25,167,185.9,20.01,170,20.00996094,212.9151709,11.91635208,70.2881958,67.84021759,77.17910234,15.71416765,0.157010581,NO,11.5,,
2020,CP18-1330,HoCP15-996,HoCP14-885,NI,1,28,1,32,16,22,134,167.3,21.46,230,20.0060791,212.7825887,12.29461899,70.07594604,67.80744171,77.15825168,15.70687467,0.165561133,NO,9.65,,
2020,CP18-1176,Ho13-739,Ho13-708,NI,1,29,1,32,13,19,103,148.6,21.57,180,20.90810852,227.1965802,12.94672546,68.48831787,72.152771,78.21180967,16.63920218,0.149720303,NO,12.6,,
2020,CP18-0198,L13-257,L12-201,NI,1,30,1,32,17,22,106,158.4,21.69,90,18.47497559,197.8224896,11.56579514,72.02843018,62.41804504,77.4858976,14.56639088,0.187553151,NO,10.95,,
2020,CP18-1324,Ho13-739,Ho11-573,NI,1,31,1,32,11,19,138,192.2,20.49,110,20.09852142,227.34396,13.55923615,68.9850647,70.87869263,80.24566024,16.41085024,0.311804734,NO,14.25,,
2020,CP18-1182,HoCP14-830,Ho13-708,NI,1,32,1,32,31,31,168,208.4,22.62,365,20.11565247,223.9270115,11.60859375,70.38762207,70.219841,79.42535112,16.25693561,0.185152147,NO,14.85,,
2020,CP18-1043,HoCP14-826,Ho12-630,NI,1,33,1,32,31,30,284,194.9,23,255,21.01472168,230.2743005,13.02247467,68.76369629,72.94630432,78.62917583,16.81329312,0.238140996,NO,14.45,,
2020,XL16-002,L07-057,L99-233,NI,1,34,1,32,29,23,201,205.7,17.12,235,20.95159149,238.263432,13.48203278,68.28337402,74.45517731,80.52267336,17.16645507,0.193325899,NO,10.65,,
2020,XL16-188,L05-457,HOCP96-540,NI,1,35,1,32,28,29,229,218.9,20.98,380,20.67218628,234.7777904,12.27708282,69.23344727,73.29850006,80.45453507,16.92319496,0.218760081,NO,16.6,,
2020,XL16-326,HOCP01-517,HOCP96-540,NI,1,36,1,32,30,26,293,218.3,24.8,320,20.71884155,232.6728588,12.84274902,69.03618164,72.95010376,79.87336934,16.838868,0.198331916,NO,18.65,,
2020,XL17-211,CP83-644,HO11-532,NI,1,37,1,32,30,27,219,242.8,22.48,365,18.39739685,185.3994134,13.3343277,70.47377319,59.82372665,74.60628583,13.96616649,0.183162456,NO,20.05,,
2020,XL17-226,LCP81-010,HO13-705,NI,1,38,1,32,23,18,238,257.9,22.66,285,18.70914459,183.3761476,13.62552643,70.29595947,59.89850235,73.34467634,13.96265304,0.205298038,NO,14.1,,
2020,CP18-1921 POLY,Ho16-666,Poly18-4,NI,1,39,1,32,28,29,167,221.2,21.2,325,18.90210724,199.4399987,11.8369194,71.25992432,63.40255356,76.77120787,14.76569913,0.170481274,NO,16.85,,
2020,HB 19-3031,Ho18-9248,HoCP14-802,NI,1,40,1,32,25,26,201,202.2,20.13,350,18.95091248,188.4298058,14.0865799,69.73361816,61.2794838,73.9919202,14.26789295,0.19222116,NO,16.7,,
2020,CP18-0651,HoCP16-685,HoL15-993,NI,1,41,1,32,24,17,138,207.7,23.53,295,20.0480011,212.8846397,13.77771454,69.10411987,67.89447021,77.07987515,15.72379954,0.248736026,NO,17.15,,
2020,CP18-0489,HoCP16-685,Ho12-630,NI,1,42,1,32,29,25,159,224.1,22.41,330,19.82790222,216.9446844,13.59571838,69.28546753,68.35980225,78.55433039,15.84865158,0.176092996,NO,18.75,,
2020,CP18-0966,Ho13-708,Ho15-930,NI,1,43,1,32,27,27,166,198.9,24.65,270,19.69048309,212.0235275,12.26543121,70.0574707,67.1554184,77.76113131,15.57988903,0.221088551,NO,18.85,,
2020,CP18-1884,Ho13-739,HoCP14-885,NI,1,44,1,32,29,27,235,208.1,21.54,295,19.98402252,213.220181,12.43683243,69.98843994,67.8602829,77.31196881,15.72081518,0.211112604,NO,13.5,,
2020,CP18-1417,Ho16-680,Ho07-613,NI,1,45,1,32,30,32,227,235.3,22.98,355,20.4477478,215.2626313,11.83442307,69.82446899,69.00901794,76.6626471,15.95051499,0.188569345,NO,21,,
2020,CP18-1394,Ho15-972,HoCP14-885,NI,1,46,1,32,28,29,340,225.5,21.87,515,20.41504364,231.2519144,13.35290375,68.68218994,72.17305756,80.31899979,16.68453174,0.16953405,NO,15.1,,
2020,CP18-1901 POLY,Ho07-613,Poly18-3,NI,1,47,1,32,28,28,205,235,21.86,305,20.10617828,220.3734546,12.83474884,69.27553711,69.4909668,78.64162145,16.08893907,0.188463051,NO,18.65,,
2020,HB 17-3183,Ho16-9068,HoCP12-650,NI,1,48,1,32,28,29,258,239.9,20.35,400,19.98887939,221.2768336,12.63156738,69.45652466,69.4852066,79.14209457,16.09686887,0.164433166,NO,11.3,,
2020,HB 17-3208,HoCP14-902,Ho16-9061,NI,1,49,1,21,15,12,123,236.4,21.59,195,19.4399292,216.1723211,11.80498352,70.94263916,67.59059143,79.37068157,15.70002005,0.153020614,NO,13.6,,
2020,CP18-1611,HoCP14-831,Ho11-573,NI,1,50,1,32,19,26,193,229.9,21.01,310,19.08997955,194.6287809,12.31645813,70.859021,62.73329163,75.14489132,14.59655414,0.13618843,NO,15.65,,
2020,CP18-0661,HoCP16-685,HoCP14-897,NI,1,1,2,32,19,17,103,197.4,21.02,115,19.03489532,201.4987257,14.09979553,69.78358154,64.020401,76.92910103,14.9000103,0.203800809,NO,15.4,,
2020,CP18-0994,HoCP14-830,HoL15-501,NI,1,2,2,32,26,29,126,149.2,20.98,155,20.47777863,237.2446565,11.67204361,69.85472412,73.48008728,81.4978042,16.9814265,0.209113887,NO,14,,
2020,CP18-0283,Ho16-617,L12-201,NI,1,3,2,32,16,17,163,146.2,22.6,185,17.90124817,186.5766697,12.29495468,72.11622925,59.29969788,76.18325957,13.87676655,0.221019438,NO,11.5,,
2020,CP18-0515,HoCP16-685,L12-201,NI,1,4,2,32,24,25,169,165.4,20.85,160,19.52613983,214.764945,14.05327606,69.24210815,67.44499207,78.81692005,15.65962195,0.228335066,NO,14.75,,
2020,CP18-0869,HoL15-501,HoCP96-540,NI,1,5,2,32,26,19,159,136,21.32,220,20.44422302,220.801983,11.4794487,70.18965454,70.11779785,77.90918369,16.20707651,0.18687314,NO,10.2,,
